Model no,Mobile Name,Mobile Brand,customer Name,review sub,product review,sentiment_rate
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,Amy Jackson,Five Stars,Works great!,1.0
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,Zella Elder,best,The best phone on the market.,1.0
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,River,Phone,Great item Fast shipping,0.5
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,Old Slappy Mc Gee,"SIMPLE? YES, RUGGED? Meh... Not so much. Good reception.","Motorola Barrage - MOTV860 UPDATE 6 MONTHS LATER: Alright, so maybe this isn't such a bad phone after all. It is VERY simple and it STILL gets great reception compared to other verizon phones I've had. I still wouldn't call it rugged at all. But, for a penny- I think it is the best bet of all the 1 cent options, as it is still working great after 6 months and the fact that it weighs nothing and doesn't seem to contain any glass or metal as advertised has become less annoying as it has been consistently performing well. No problems since the early exchange for the dud. Maybe they just need to change their advertising angle as it isn't bad at all, but is NOT industrial grade. Because of it's consistently very high talk quality and ease of use, I have upped it a star. ____________________________ UPDATE: two months later... Returned the original phone because the screen kept going blank. Had no problems at Verizon with the exchange because it had been purchased within 30 days and have had no problems with the replacement phone. The reception is still VERY good and the Battery life long. But still... it is not a rugged phone by any stretch. There is no such thing as an industrial grade phone. Please Motorola, start making something in the USA! ----------------------------- Maybe this was designed to military specs, but it is just a cheap plastic phone... toy even. I don't know where the metal and glass is on this consumer version of what may have once been an industrial grade design. The hinge doesn't seem to be metal, it seems to be plastic although it could be aluminum or some other inexpensive and light metal. The screen doesn't seem to be glass, but plastic. screen goes completely white randomly, rendering it useless a good deal of the time. Don't know that it would survive even a 2 foot drop, since it didn't seem to make it through shipping without getting messed up. The product description is a joke compared to what was actually delivered. Looking for a rugged phone? Don't look to the Barrage unless appearances are all that matters. This phone should be heavy, it weighs nothing and feels cheap. I don't know that a truly rugged phone exists anymore. If Motorola won't make a quality product in the USA, there's no one that will. The only thing positive about this phone is that it does seem to get rather good reception when the screen isn't white. If Motorola wants to tout this phone as rugged, they need to use the original design components or change the description from metal and glass to thin plastic, made in China. Bottom Line - Looks Tough, feels weak. Good Reception. Rugged? HA... All Hat, No Cattle.",0.0832857846760286
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,Cliff Meeth Sr,Very good service satisfied with the product the only problem the ...,Very good service satisfied with the product the only problem the battery was bad it would only hold charge for four hours,0.142
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,Susan Ehler,Great Phone,"It's all that was promised. It was nice to just so easily buy another phone and being able to get it so quickly kept out business going smoothly,",0.4533333333333333
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,Amy Ocampo,One Star,easily broken,-0.4
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,JH,DIAL IN FOR A GOOD DEAL,"This a great basic replacement phone for my mother, who did not want to be bound/enslaved to a two year contract.",0.4
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,Holly Gaul,love it,"I had one before, so I hoped this one would be as good! It was like new, just as was promised!",0.5227272727272727
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,Selena Parce,Simplicity at its best,I've dropped this phone on hard surfaces and even in a pail of water and the phone was perfectly fine.,0.0625
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,Benny Rappa,Four Stars,good,0.7
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,P. Woodfin,Very sturdy and reliable,Replaced an old one that had a long life. Very sturdy and reliable.,0.0833333333333333
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,Beth Walker,One Star,don't bother ... it broke shortly after receiving it,0.0
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,KURT JOHN LATHAM,"GREAT SELLER, GREAT ITEM","BOUGHT THIS OVER 6 MONTHS AGO AND STILL WORKS GREAT WITH MY FORD SYNC. BEST FLIP PHONE OUT THERE FOR THE FORD SYNC HANDS DOWN. CAN DO CALL WAITING, WORKS OFF CURRENT PHONE BOOK NUMBERS IN PHONE.",0.4111111111111111
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,Sasquatch,nice,nice,0.6
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,vmm4718,Great rugged phone.,"My husband is so hard on cell phones and this is fantastic. He has dropped it so many times and it works great,",0.3520833333333333
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,DJ Hale,Five Stars,This kept my mother off my back. Thanks,0.1
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,anthonyQ,VERIZON WIRELESS CELL PHONE MOTOROLA BARRAGE V860 V 860,VERIZON WIRELESS CELL PHONE MOTOROLA BARRAGE V860 the perfect work phone for my line of work i should have went with the camera version but still a great phone....thanks great deal,0.8666666666666667
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,JSW,Five Stars,Works good,0.7
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,Perry Robinson,Two Stars,"Company did well, however people can't hear me through the microphone when I talk into the phone.",0.0
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,Jimmy,Four Stars,thanks,0.2
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,Doug ruffner,nice phone,"it was a great replacement phone for my husband, he had an old motorola and this one works even better.",0.4666666666666666
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,SIM,Just what I needed,Lost cell phone and still have 6 mos to go on contract. This phone fits the bill for what I needed on this line. In good shape with new charger. Working fine.,0.4176767676767676
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,Arlyn Lorenzen,Five Stars,It is a great phone and it is a real pleasure to use and have,0.5
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,101345,BUYER,RECEIVED THE PHONES RIGHT ON TIME..THE PHONES ARE GOOD QUALITY AND WORKED GREAT..WOULD RECOMMEND THIS PRODUCTS TO FRIENDS AND FAMILY..,0.4928571428571428
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,Tina,... a basic phone with no data that would be good for texting and phone,"We needed a basic phone with no data that would be good for texting and phone. Unfortunately the texting feature on this phone is not that great. It is hard to type a word like ok - it always changes it to something else; as well as a whole list of other words. The ability to change the word back by pressing one key (past phones you just pushed the 0 key and it would switch to another word, press again and another word) - not so with this phone. It can be very challenging to just type a 10 word text!!",0.1564102564102564
B002WTC1NG,Motorola Barrage V860 Phone (Verizon Wireless)	,Motorola,heather,Five Stars,Needed a older phone that was not a smart phone worked great,0.2865079365079365
